group,names,scores,logfoldchanges,pvals,pvals_adj
CD14+ Monocytes,MRP63,1.651466,,0.0987960574592961,0.20686277694758665
CD14+ Monocytes,EHMT2,1.651446,,0.09881693044612681,0.20686277694758665
CD14+ Monocytes,DHX8,1.6482034,,0.09948407785854314,0.2080224517679207
CD14+ Monocytes,MAP2K7,1.6384668,,0.10148541909314811,0.21196613669682526
CD14+ Monocytes,TTPAL,1.6366067,,0.10189068355849494,0.21257102880875564
CD14+ Monocytes,SNAP47,1.6337192,,0.1024793008968881,0.21297395082933288
CD14+ Monocytes,GOT2,1.6334395,,0.10254730494230663,0.21297395082933288
CD14+ Monocytes,YTHDC1,1.6305386,,0.1031442435375802,0.2139719183093368
CD14+ Monocytes,LRCH4,1.6250154,,0.10431189047134423,0.21566395352793105
CD14+ Monocytes,RP11-378J18.3,1.6203519,,0.10542047409829672,0.21722290514873246
CD14+ Monocytes,TBC1D23,1.6176912,,0.10589913665438214,0.2177210438151615
CD14+ Monocytes,PRKD2,1.615636,,0.1063344687772544,0.21837179174591462
CD14+ Monocytes,KIF5B,1.6134603,,0.10680214028217504,0.21908742615919388
CD14+ Monocytes,R3HDM1,1.6046332,,0.10874654363904594,0.22282736589583774
CD14+ Monocytes,ELOVL4,1.6036446,,0.10899293268924139,0.22283538407433334
CD14+ Monocytes,WHAMM,1.602076,,0.10929741307426301,0.22320960581166155
CD14+ Monocytes,C16orf13,1.5986586,,0.11004920274454064,0.22449548795168223
CD14+ Monocytes,RAD23A,1.5812396,,0.11397228871523993,0.23147079188796793
CD14+ Monocytes,SAAL1,1.5756915,,0.11526623844062553,0.23358252067681337
CD14+ Monocytes,CTD-2015H6.3,1.5747627,-7.156544,0.11555240788010067,0.23364722297434168
CD14+ Monocytes,RP11-950C14.3,1.5747627,-6.2899823,0.11555240788012872,0.23364722297434168
CD14+ Monocytes,IL24,1.5719395,,0.11617780651738473,0.23465363558126717
CD14+ Monocytes,LYSMD4,1.5611415,,0.11870963224275462,0.23904768686033198
CD14+ Monocytes,INSL3,1.5598253,,0.11902903870518462,0.23904768686033198
CD14+ Monocytes,DENND1C,1.5591298,,0.11913366766271169,0.23904768686033198
CD14+ Monocytes,YIPF5,1.5591047,,0.11913165685544126,0.23904768686033198
CD14+ Monocytes,MRPL41,1.5489669,,0.12154265219029307,0.24308530438058615
CD14+ Monocytes,DLST,1.5386285,,0.12406485325783773,0.24732234304545092
CD14+ Monocytes,TMEM177,1.5352981,,0.12491139037626174,0.24842742629497916
CD14+ Monocytes,ZNF232,1.5350142,,0.12497712308167609,0.24842742629497916
CD14+ Monocytes,COPS4,1.5294763,,0.1263008101264321,0.25042167099501855
CD14+ Monocytes,RBM39,1.5237985,,0.12770489754391795,0.2523888190169045
CD14+ Monocytes,TMEM116,1.522527,,0.12804325431376604,0.25268582323698635
CD14+ Monocytes,CDC123,1.5141021,,0.13015603377864968,0.25603184505240223
CD14+ Monocytes,NDUFS1,1.5138022,,0.13024470899020463,0.25603184505240223
CD14+ Monocytes,C21orf33,1.5106858,,0.13102615502187923,0.25701822084334475
CD14+ Monocytes,ZNF561,1.5022794,,0.1331984472280536,0.2610007953146722
CD14+ Monocytes,HERPUD2,1.500758,,0.13357530520006694,0.2613242953756145
CD14+ Monocytes,NDUFB8-1,1.4905552,,0.1362222046504086,0.26517342921886383
CD14+ Monocytes,ZNF528,1.4892886,,0.1365959022250885,0.26517342921886383
CD14+ Monocytes,RFC5,1.4815651,,0.13862077583537163,0.26792193646837287
CD14+ Monocytes,FOPNL,1.4809909,,0.1387713185625087,0.26792193646837287
CD14+ Monocytes,NUPL2,1.4752953,,0.14029293215565503,0.27000880555193085
CD14+ Monocytes,TRIM69,1.4743845,,0.1405321302578645,0.2701862504330073
CD14+ Monocytes,TDG,1.4688652,,0.1420252697202441,0.2718983693936534
CD14+ Monocytes,DOCK10,1.4609456,,0.14419462968320926,0.27521259538705983
CD14+ Monocytes,DNMT3A,1.4551828,,0.14578508067810741,0.27742329141311817
CD14+ Monocytes,RP11-421L21.3,1.444429,,0.14878384288136784,0.28219871406304214
CD14+ Monocytes,CD320,1.4438553,,0.14892968043588187,0.28219871406304214
CD14+ Monocytes,CMTM7,1.4405099,,0.149878546899014,0.28358685778613474
CD14+ Monocytes,HBP1,1.4336697,,0.1518162331962139,0.28619306319450377
CD14+ Monocytes,SNX9,1.4312797,,0.15251423379266096,0.287214305031671
CD14+ Monocytes,ADAL,1.4288709,,0.15321452763405938,0.2879430488664633
CD14+ Monocytes,MLLT6,1.4252584,,0.1542409060838151,0.2889855100734477
CD14+ Monocytes,SERPINE2,1.4214276,,0.15538668683767623,0.2903805449720295
CD14+ Monocytes,ACP1,1.4207329,,0.1555414557837654,0.2903805449720295
CD14+ Monocytes,SEPHS2,1.409994,,0.15869305802029238,0.2955725343691575
CD14+ Monocytes,ARMCX5,1.4074094,,0.15948447589373504,0.2966927800533249
CD14+ Monocytes,SAMD4B,1.4063382,,0.15978589847531133,0.2969529640016403
CD14+ Monocytes,C16orf52,1.4030468,,0.16080445491869383,0.2984706619887203
CD14+ Monocytes,POMT1,1.4019724,,0.16108971528444532,0.2984706619887203
CD14+ Monocytes,RGS14,1.3892232,,0.16492042737548626,0.3046469804182349
CD14+ Monocytes,UBXN1,1.385901,,0.16591731176614713,0.3060951690235592
CD14+ Monocytes,RCN2,1.3799449,,0.16774861997639057,0.30832196351660585
CD14+ Monocytes,HNRNPL,1.376229,,0.1689022868050962,0.31013227087688994
CD14+ Monocytes,TRPV2,1.3753952,,0.16916622050616237,0.31030689949134377
CD14+ Monocytes,C16orf54,1.3656204,,0.17220571438594742,0.3152530906786567
CD14+ Monocytes,RP3-325F22.5,1.3621172,,0.173362773645145,0.31705550045748904
CD14+ Monocytes,ISCA2,1.3464688,,0.17829788389133663,0.32511062558757614
CD14+ Monocytes,PGM2,1.3398087,,0.1804766761330092,0.32843181260640686
CD14+ Monocytes,LRRIQ3,1.3390704,,0.18076335689087067,0.32862814042079164
CD14+ Monocytes,CD82,1.3370742,,0.1813438125676747,0.32935763586895855
CD14+ Monocytes,RP11-5C23.1,1.333975,,0.18240938413566501,0.3309658914524702
CD14+ Monocytes,PLEKHA3,1.3275892,,0.18446818049438735,0.3337364452017352
CD14+ Monocytes,RIOK1,1.3266029,,0.1847938643246886,0.3339735719063694
CD14+ Monocytes,UBA5,1.3209329,,0.18667946030842789,0.336539661233943
CD14+ Monocytes,DOHH,1.320719,,0.1867630328937007,0.336539661233943
CD14+ Monocytes,OXLD1,1.31808,,0.18762876296594272,0.3374380296784762
CD14+ Monocytes,TASP1,1.3029768,,0.19273342872146204,0.3452109042825921
CD14+ Monocytes,PDIK1L,1.3003614,,0.19364031691358574,0.346216831213201
CD14+ Monocytes,EFCAB14,1.298384,,0.19430673766755116,0.34707073258790966
CD14+ Monocytes,BTN3A2,1.2964598,,0.19495613880443624,0.34789260497335317
CD14+ Monocytes,ATPAF1,1.2905792,,0.1969968643035837,0.3508529424321578
CD14+ Monocytes,ARL2,1.2805189,,0.20050390366028653,0.35606393712812234
CD14+ Monocytes,POLR2I,1.2788897,,0.20107908245619485,0.3567027673111474
CD14+ Monocytes,PLCL1,1.2769171,-3.5692463,0.20183399238494742,0.3567027673111474
CD14+ Monocytes,ARHGAP33,1.2769171,-3.1411448,0.20183399238495442,0.3567027673111474
CD14+ Monocytes,RFPL2,1.2769171,-5.112574,0.20183399238497865,0.3567027673111474
CD14+ Monocytes,WBP2NL,1.2769171,-3.363517,0.20183399238498007,0.3567027673111474
CD14+ Monocytes,DMTN,1.2748351,,0.20253744302611595,0.35733992080254096
CD14+ Monocytes,PJA1,1.2739398,,0.20283979362579205,0.35733992080254096
CD14+ Monocytes,RAB40C,1.2736174,,0.2029721857006816,0.35733992080254096
CD14+ Monocytes,KRBOX4,1.2721628,,0.20346849771115008,0.35766775522841
CD14+ Monocytes,HCFC2,1.2714503,,0.2037385750289176,0.35766775522841
CD14+ Monocytes,PPIE,1.2712492,,0.20378060742283866,0.35766775522841
CD14+ Monocytes,CSRNP1,1.2708355,,0.20393678317702596,0.35766775522841
CD14+ Monocytes,PIGU,1.2698191,,0.20430717505465049,0.3579757747859367
CD14+ Monocytes,SNX14,1.266288,,0.20556470935303375,0.35949375432052905
CD14+ Monocytes,LRIG2,1.2652113,,0.2059646735064027,0.35985082690567316
CD14+ Monocytes,DCAF5,1.2599304,,0.2078421567778318,0.3617555721189913
CD14+ Monocytes,SURF6,1.2566038,,0.20905228614447377,0.363517598801838
CD14+ Monocytes,ATAD3C,1.2561322,-5.55427,0.20926605557521463,0.36354537821100613
CD14+ Monocytes,TSSC1,1.2534457,,0.2101878791055714,0.36480200358455167
CD14+ Monocytes,ZNF688,1.2449458,,0.21329830479045112,0.3691546932249051
CD14+ Monocytes,NSMAF,1.2267145,,0.22007805773701525,0.3787485675286835
CD14+ Monocytes,RBPJ,1.2205573,,0.22240183300586758,0.3791858218329942
CD14+ Monocytes,RPL7L1,1.2157534,,0.2242149422388501,0.38158061466204307
CD14+ Monocytes,ANKHD1,1.2136967,,0.22501721015556175,0.38223810745464193
CD14+ Monocytes,SLC20A2,1.2100638,,0.22640535833064537,0.3838865762100795
CD14+ Monocytes,USP33,1.2027107,,0.22923273788149243,0.38796479947162343
CD14+ Monocytes,RNF125,1.1993784,,0.23051758691910473,0.38978042755962694
CD14+ Monocytes,SRPR,1.1901128,,0.23413909034450472,0.3951769036301191
CD14+ Monocytes,SUV420H2,1.181197,,0.23767218463570594,0.4007719957435115
CD14+ Monocytes,NIT2,1.1770389,,0.23931662790777541,0.4028058260938564
CD14+ Monocytes,GRPEL1,1.1732095,,0.2408452999634041,0.40401633945981125
CD14+ Monocytes,ISOC1,1.1712867,,0.24162496768337735,0.4048374572489039
CD14+ Monocytes,PEX16,1.1686593,,0.2426723745006672,0.40621046317572573
CD14+ Monocytes,USP25,1.167396,,0.24320196522623563,0.40636837462347375
CD14+ Monocytes,PCSK7,1.166037,,0.24372849869434668,0.4065090568059974
CD14+ Monocytes,PRKACB,1.1598586,,0.2462487113034295,0.4099684161011807
CD14+ Monocytes,DDX1,1.1575618,,0.24718423050465546,0.41079362892192195
CD14+ Monocytes,DPY19L4,1.1570591,,0.24740692212102822,0.41079362892192195
CD14+ Monocytes,CWC15,1.1569737,,0.24741487879029792,0.41079362892192195
CD14+ Monocytes,RARS,1.1542983,,0.2485191297443216,0.4113945218112745
CD14+ Monocytes,GLRX3,1.1531341,,0.24899155120641828,0.4113945218112745
CD14+ Monocytes,MTRF1,1.1479365,,0.2511425644709728,0.4143626871612639
CD14+ Monocytes,NUDCD1,1.1377381,,0.2553738219626495,0.4198363906684703
CD14+ Monocytes,ATXN7L3B,1.135846,,0.2561609829353943,0.4207541435525064
CD14+ Monocytes,NUDT1,1.1329281,,0.25738269478052483,0.42238338661303987
CD14+ Monocytes,ARL16,1.131094,,0.2581459905663068,0.4232581005003318
CD14+ Monocytes,ZCCHC9,1.1298516,,0.25867304856943796,0.42374426316455166
CD14+ Monocytes,PACS1,1.1289644,,0.25905015549728055,0.4239841369581493
CD14+ Monocytes,VAPA,1.1264069,,0.2601202164117471,0.4244520553865919
CD14+ Monocytes,PRRG2,1.1263454,,0.2601855532772911,0.4244520553865919
CD14+ Monocytes,PDXDC1,1.126107,,0.26025977498405284,0.4244520553865919
CD14+ Monocytes,MRM1,1.1200008,,0.26286545058815114,0.426431331139472
CD14+ Monocytes,KLHL6,1.1193217,,0.2631555423563105,0.42652547341349095
CD14+ Monocytes,PTPRN2,1.1181864,,0.2636216188357519,0.4269044364934908
CD14+ Monocytes,COMMD8,1.1176084,,0.26386701139745217,0.4269256751307368
CD14+ Monocytes,TTC1,1.102841,,0.2702224882834221,0.4368240399867456
CD14+ Monocytes,ASB8,1.1017661,,0.27069198818316026,0.43698888864123625
CD14+ Monocytes,FN3KRP,1.0992057,,0.27181384755417476,0.43803695311183527
CD14+ Monocytes,NABP1,1.0972241,,0.2726779876987311,0.4388635213575024
CD14+ Monocytes,RASD1,1.0950427,,0.2736553424748657,0.4400511981354359
CD14+ Monocytes,TTN-AS1,1.0930521,,0.27452476702612144,0.44049090078313086
CD14+ Monocytes,GTF2B,1.0927051,,0.2746477542423656,0.44049090078313086
CD14+ Monocytes,URB2,1.091885,,0.2750428307726621,0.44073995027040364
CD14+ Monocytes,DUSP10,1.0901506,,0.2757874579306562,0.4415482122617997
CD14+ Monocytes,ARGLU1,1.0730565,,0.2833663333022876,0.4521070491402818
CD14+ Monocytes,STX16,1.067509,,0.2858732782646863,0.45515179283690393
CD14+ Monocytes,RAD51B,1.0631429,,0.2878569476713482,0.45768258634942727
CD14+ Monocytes,SLBP,1.0587838,,0.2898200486254237,0.46000798736919585
CD14+ Monocytes,ERI3,1.0504546,,0.2936326897418702,0.4651025052014716
CD14+ Monocytes,N4BP2L1,1.0504279,,0.2936410723736679,0.4651025052014716
CD14+ Monocytes,SNX20,1.0495777,,0.2940419537780794,0.4651025052014716
CD14+ Monocytes,MTIF2,1.0441978,,0.2965205965046693,0.4680802875463697
CD14+ Monocytes,PDE6B,1.0438462,,0.2966885391684008,0.4680802875463697
CD14+ Monocytes,UBB,1.0367843,,0.29994238193095357,0.4715946090582487
CD14+ Monocytes,FBXO4,1.0322934,,0.30206354246577827,0.4745237530359833
CD14+ Monocytes,GPATCH4,1.0269777,,0.30455546179900383,0.4780298367092818
CD14+ Monocytes,ZUFSP,1.0256957,,0.3051688768363857,0.4785839553116697
CD14+ Monocytes,CD2AP,1.0186485,,0.3084983866310248,0.4825702422364456
CD14+ Monocytes,DSCR3,1.0177904,,0.30889942391770464,0.4827866846604942
CD14+ Monocytes,GTPBP6,1.0160413,,0.3097318459180625,0.4836764084939668
CD14+ Monocytes,SPEN,1.0154825,,0.3100010806364775,0.4836858966127723
CD14+ Monocytes,C16orf58,1.0137953,,0.31081591646945195,0.48417342299625676
CD14+ Monocytes,TTC14,1.0137136,,0.3108418465552925,0.48417342299625676
CD14+ Monocytes,RPUSD3,1.0114515,,0.31191959102588335,0.4850323251316189
CD14+ Monocytes,DIS3,1.0047776,,0.31512806864248444,0.489607261339718
CD14+ Monocytes,MED30,0.9992205,,0.3178025422308654,0.4923332222085267
CD14+ Monocytes,CCT6A,0.99890906,,0.3179540450280311,0.4923332222085267
CD14+ Monocytes,SH3BGRL2,0.998108,-2.158905,0.3183768432809186,0.4925729275676165
CD14+ Monocytes,IFIT5,0.9965312,,0.3191110556632028,0.4932936251547239
CD14+ Monocytes,EBNA1BP2,0.99293053,,0.3208595047867984,0.49557963848582814
CD14+ Monocytes,CRTC2,0.9915202,,0.321557286472794,0.49585819358522365
CD14+ Monocytes,RP1-28O10.1,0.9884885,-2.5183177,0.32306887598216427,0.4973204305320083
CD14+ Monocytes,ARPP19,0.986633,,0.32394022199228023,0.4978278662389725
CD14+ Monocytes,PHF3,0.98453593,,0.3249680829305366,0.49875819453691395
CD14+ Monocytes,MZT1,0.9805441,,0.32693606092700755,0.49993608541216034
CD14+ Monocytes,RASGRP2,0.9798327,,0.3272791519555984,0.49993608541216034
CD14+ Monocytes,ZFP69,0.9789054,,0.3277600559965469,0.49993608541216034
CD14+ Monocytes,NFE2L2,0.97724766,,0.32856049083403405,0.5004405750946791
CD14+ Monocytes,SETD5,0.9770998,,0.3286353504566255,0.5004405750946791
CD14+ Monocytes,TIMM10B,0.97270626,,0.33081702301979277,0.502774155591897
CD14+ Monocytes,BET1,0.9710084,,0.3316619972950544,0.502774155591897
CD14+ Monocytes,ZNF333,0.9707258,,0.3318090591583085,0.502774155591897
CD14+ Monocytes,ISG20L2,0.9634116,,0.33545410097081907,0.5066266537258549
CD14+ Monocytes,TMEM222,0.962419,,0.33595604521478184,0.5069681536163949
CD14+ Monocytes,TRIM23,0.9606845,,0.3368402077940854,0.5078853994467014
CD14+ Monocytes,UQCC1,0.9579136,,0.3382216724856624,0.5088289218895122
CD14+ Monocytes,RP13-270P17.3,0.9577884,,0.33829648669694445,0.5088289218895122
CD14+ Monocytes,RP11-432I5.1,0.9531908,-1.8545742,0.3406396745324196,0.5110985484004825
CD14+ Monocytes,CAMK2N1,0.9531908,-1.9357412,0.34063967453242106,0.5110985484004825
CD14+ Monocytes,JAM3,0.9531908,-1.6349401,0.3406396745324217,0.5110985484004825
CD14+ Monocytes,METTL3,0.9500291,,0.3422067846525446,0.5126129341413015
CD14+ Monocytes,NPRL2,0.9490424,,0.342712178761289,0.5129519418267502
CD14+ Monocytes,PEX19,0.93583024,,0.3494764382573883,0.5213779979846426
CD14+ Monocytes,C8orf44,0.93491226,,0.34995288517731715,0.5216653714159845
CD14+ Monocytes,PPIL2,0.93046033,,0.35224536666387796,0.5246571992935232
CD14+ Monocytes,GIT2,0.9266058,,0.35424063027820984,0.5267753061904124
CD14+ Monocytes,AHSA1,0.9234499,,0.3558797263876303,0.5279592076209363
CD14+ Monocytes,RFNG,0.91979,,0.3577942045641631,0.5282134521999452
CD14+ Monocytes,LY6G5B,0.9147656,-1.3088647,0.36046042600013173,0.5303803715165702
CD14+ Monocytes,RP11-314N13.3,0.9147656,-1.2600728,0.36046042600014727,0.5303803715165702
CD14+ Monocytes,RPS6KL1,0.9147656,-1.5616773,0.3604604260001789,0.5303803715165702
CD14+ Monocytes,PHF12,0.91225123,,0.3617443106848762,0.5310591398073502
CD14+ Monocytes,AC093323.3,0.9100222,,0.3629135215607141,0.5319258792891487
CD14+ Monocytes,PPP1R8,0.90943027,,0.3632293757939722,0.5319646157046382
CD14+ Monocytes,PIGX,0.907561,,0.3642234010492895,0.5327235148137638
CD14+ Monocytes,ZMAT3,0.9046746,,0.3657431884291634,0.5339257380577731
CD14+ Monocytes,PRPS2,0.90375865,,0.3662277298845046,0.5339257380577731
CD14+ Monocytes,SIRT1,0.90362245,,0.3663114013551969,0.5339257380577731
CD14+ Monocytes,MUM1,0.89934653,,0.3685756011528889,0.5354698930045719
CD14+ Monocytes,TAL1,0.89896464,-1.2893559,0.368827467107565,0.5354698930045719
CD14+ Monocytes,SOX13,0.89896464,-1.1075444,0.3688274671076105,0.5354698930045719
CD14+ Monocytes,ATG16L1,0.8933725,,0.37176639775287323,0.5393106859272148
CD14+ Monocytes,HPRT1,0.8861782,,0.3756257240812715,0.54362211091447
CD14+ Monocytes,ZNF175,0.8714653,,0.3836195463633656,0.5535264933574339
CD14+ Monocytes,ZNF195,0.8688962,,0.38501128734086687,0.5549491887436843
CD14+ Monocytes,TMEM194A,0.86676645,,0.3861870742091438,0.555486701558885
CD14+ Monocytes,ABHD12,0.8666439,,0.3862415694190724,0.555486701558885
CD14+ Monocytes,MAPK1IP1L,0.86603117,,0.38656971371400817,0.5555239513732189
CD14+ Monocytes,NME6,0.8579457,,0.3910257104709778,0.5603656545323942
CD14+ Monocytes,EIF2S1,0.8575865,,0.39121931266504884,0.5603656545323942
CD14+ Monocytes,MAF1,0.8552914,,0.3924834918406209,0.5613888389128882
CD14+ Monocytes,GTF2H2,0.8492379,,0.395850690735144,0.5641581102460035
CD14+ Monocytes,SMYD4,0.8457853,,0.39777247102811086,0.5658713635833342
CD14+ Monocytes,CYTH2,0.83242476,,0.40526703906993533,0.5743105765694226
CD14+ Monocytes,MAEA,0.82694346,,0.408364527696755,0.5778090853784724
CD14+ Monocytes,PEX26,0.82324016,,0.4104731103816168,0.5798997516382873
CD14+ Monocytes,ACOT13,0.8209627,,0.41176310163364405,0.5803621232997286
CD14+ Monocytes,TRIT1,0.8207413,,0.41190100082590375,0.5803621232997286
CD14+ Monocytes,TMEM138,0.82044053,,0.4120634226910478,0.5803621232997286
CD14+ Monocytes,RP11-532F6.3,0.8163777,-2.3773882,0.41439572495537014,0.581863516018312
CD14+ Monocytes,SARS,0.807567,,0.4194326704159196,0.5868963030608714
CD14+ Monocytes,PMEPA1,0.8073485,-3.669177,0.41957657357017686,0.5868963030608714
CD14+ Monocytes,SEPT11,0.79259646,,0.42810741823718657,0.5970117107131631
CD14+ Monocytes,C1orf35,0.79098946,,0.4290449400178471,0.5978655039824132
CD14+ Monocytes,ABT1,0.78730565,,0.4311886310769534,0.600397502969273
CD14+ Monocytes,ALG5,0.7854791,,0.4322631237431146,0.6009830721935284
CD14+ Monocytes,ZNF799,0.7790507,,0.43605027873557467,0.6048757828799897
CD14+ Monocytes,SNRNP27,0.7764142,,0.43759498686519605,0.6061036818826152
CD14+ Monocytes,ZFAND4,0.7666795,,0.4433659865595334,0.6127117919521973
CD14+ Monocytes,TOP2B,0.76592416,,0.4438136931499843,0.612869697978716
CD14+ Monocytes,CHERP,0.7649257,,0.44440512245835395,0.6132256869958367
CD14+ Monocytes,C1GALT1C1,0.7623879,,0.44591700530120104,0.6143893971091511
CD14+ Monocytes,QRICH1,0.75715303,,0.4490428530168521,0.6173650288045047
CD14+ Monocytes,DTX3,0.7570982,,0.4490843544676947,0.6173650288045047
CD14+ Monocytes,BBX,0.75159293,,0.4523775246693217,0.6214274217804285
CD14+ Monocytes,CCDC22,0.7487932,,0.4540704555098072,0.6232871525220505
CD14+ Monocytes,SIN3A,0.7471677,,0.4550523841464623,0.6237034168987305
CD14+ Monocytes,PPIL4,0.7451243,,0.4562828197154253,0.6249238618755228
CD14+ Monocytes,SREBF1,0.73651046,,0.461510113835094,0.6292712461232308
CD14+ Monocytes,ZNF836,0.7364954,,0.4615112294744914,0.6292712461232308
CD14+ Monocytes,IRAK4,0.7352736,,0.4622555103369641,0.6298188495176723
CD14+ Monocytes,FBXO33,0.73319745,,0.4635262840647888,0.6310824519341347
CD14+ Monocytes,C9orf37,0.7194616,,0.47193874162276106,0.6406376714199666
CD14+ Monocytes,RP11-798G7.6,0.71697074,-1.2172832,0.4734911558281092,0.6417970091534401
CD14+ Monocytes,SLC25A12,0.7116297,,0.4767816165775939,0.6457808483932332
CD14+ Monocytes,MYCBP2,0.7075021,,0.479331934831872,0.6478030119271917
CD14+ Monocytes,ATG4C,0.7048073,,0.48101021514557996,0.6483903759003081
CD14+ Monocytes,GBP4,0.70450944,,0.48119437851807456,0.6483903759003081
CD14+ Monocytes,SLC25A14,0.7040665,,0.4814753506268241,0.6483903759003081
CD14+ Monocytes,HNRNPM,0.70396537,,0.48153039341889037,0.6483903759003081
CD14+ Monocytes,UCK1,0.7018929,,0.4828282563538616,0.6496620316093686
CD14+ Monocytes,DCAF8,0.69661254,,0.48612308626319656,0.6531390588828621
CD14+ Monocytes,B4GALT4,0.6917336,,0.4891835971049907,0.6567709652877816
CD14+ Monocytes,ZNF628,0.68556124,,0.49307301319623376,0.6615096337625385
CD14+ Monocytes,PRDM2,0.68112624,,0.49586579036493006,0.6642866783460215
CD14+ Monocytes,RBM25,0.6796061,,0.4968269533413301,0.6650895413265585
CD14+ Monocytes,ERV3-1,0.676722,,0.4986579218761975,0.6670547746786398
CD14+ Monocytes,ASXL2,0.67479706,,0.4998839824321454,0.6682085525165695
CD14+ Monocytes,ARSG,0.6729643,,0.5010479776202725,0.6688666622840413
CD14+ Monocytes,CIAPIN1,0.6728725,,0.5011041316458786,0.6688666622840413
CD14+ Monocytes,DGKZ,0.6715938,,0.5019145792626323,0.669127242802732
CD14+ Monocytes,RBM26-AS1,0.671436,-3.0793793,0.5020274580114077,0.669127242802732
CD14+ Monocytes,LMF2,0.6659097,,0.5055418853873266,0.6723833183320376
CD14+ Monocytes,SLC35A2,0.6610114,,0.5086826169395939,0.6750603970649629
CD14+ Monocytes,FBXL14,0.6578819,-1.1200794,0.5107005093685251,0.675512958157422
CD14+ Monocytes,SPATA7,0.6578819,-1.2230915,0.510700509368533,0.675512958157422
CD14+ Monocytes,RP11-178G16.4,0.6578819,-1.1304637,0.5107005093685419,0.675512958157422
CD14+ Monocytes,EOGT,0.6576258,,0.5108612686827075,0.675512958157422
CD14+ Monocytes,EAPP,0.65677,,0.5113982778704798,0.6757369049072192
CD14+ Monocytes,PHF5A,0.6547757,,0.5126856227544042,0.6759800391840709
CD14+ Monocytes,PRPF8,0.6514805,,0.514805336518513,0.6768877294022893
CD14+ Monocytes,SMC2,0.6466737,,0.5179173444749261,0.6804375118977228
CD14+ Monocytes,STT3A,0.6440512,,0.5196157139092317,0.6807541663535684
CD14+ Monocytes,UBXN4,0.64358705,,0.5199119544010056,0.6807541663535684
CD14+ Monocytes,BBS2,0.64304286,,0.5202689718888838,0.6807541663535684
CD14+ Monocytes,PSMC6,0.64229363,,0.5207510108232412,0.6807541663535684
CD14+ Monocytes,MKKS,0.6296935,,0.5289619176272258,0.6885577190678215
CD14+ Monocytes,TAF12,0.62840986,,0.5298042458475968,0.6885577190678215
CD14+ Monocytes,RP11-138A9.2,0.6282759,,0.5298930072440786,0.6885577190678215
CD14+ Monocytes,ANKRD27,0.62637746,,0.5311388285220336,0.6889436604258983
CD14+ Monocytes,CEP85L,0.62176776,,0.5341627947564971,0.6923774448254173
CD14+ Monocytes,TMEM60,0.6142426,,0.539120424577973,0.6983110221101582
CD14+ Monocytes,SPNS1,0.61344296,,0.5396518562485473,0.6985071209752323
CD14+ Monocytes,RP11-349A22.5,0.609327,,0.5423731595664629,0.700549449953028
CD14+ Monocytes,ANKRD54,0.60810065,,0.5431859875312833,0.7011066327826536
CD14+ Monocytes,WDR44,0.59897536,-3.890393,0.5492639906284658,0.7079573736150913
CD14+ Monocytes,SLC48A1,0.5940909,,0.5525205536335793,0.7111574072678702
CD14+ Monocytes,SDAD1,0.59195036,,0.5539501222608416,0.7124984777574715
CD14+ Monocytes,ABHD13,0.5895432,,0.5555602405431269,0.71406973574704
CD14+ Monocytes,TRIP12,0.5870307,,0.5572486568221511,0.7157393649469698
CD14+ Monocytes,CEP120,0.5763007,,0.5644756283768225,0.7230008396910104
CD14+ Monocytes,HIST1H1B,0.5694879,-0.98012847,0.5690981206763501,0.7253830414724483
CD14+ Monocytes,BGLAP,0.5694879,-0.7451765,0.5690981206763737,0.7253830414724483
CD14+ Monocytes,ZNF587B,0.5694879,-0.75721097,0.5690981206763794,0.7253830414724483
CD14+ Monocytes,PBLD,0.5694879,-0.75875366,0.5690981206763859,0.7253830414724483
CD14+ Monocytes,CTD-2537I9.12,0.5694879,-0.8205127,0.5690981206763961,0.7253830414724483
CD14+ Monocytes,RP11-42I10.1,0.5694879,-0.75515735,0.5690981206764256,0.7253830414724483
CD14+ Monocytes,CCDC174,0.5680052,,0.5700920026891074,0.7261462930995007
CD14+ Monocytes,ZNF493,0.5580902,,0.5768441809669157,0.7309783438746297
CD14+ Monocytes,CTNNAL1,0.55777407,-1.0999355,0.5770672344733883,0.7309783438746297
CD14+ Monocytes,HDAC2,0.55689967,,0.5776566236742469,0.7312209878190535
CD14+ Monocytes,KLC4,0.546999,,0.584443024287411,0.7355440572790827
CD14+ Monocytes,RABL2B,0.5437445,,0.5866744221823369,0.7355440572790827
CD14+ Monocytes,NUDT5,0.53682923,,0.5914437929025862,0.7405134137295323
CD14+ Monocytes,CECR5,0.52730274,,0.5980376210031004,0.7477504404106794
CD14+ Monocytes,PLA2G12A,0.5249742,,0.5996568178360957,0.7492652829250469
CD14+ Monocytes,IDI1,0.5236581,,0.6005700059647283,0.74989651559998
CD14+ Monocytes,VPS28,0.52054965,,0.6027338418904038,0.7515772058307749
CD14+ Monocytes,TRIM14,0.51643014,,0.6056074308993646,0.7544268350676283
CD14+ Monocytes,SDCCAG8,0.5051619,,0.6134990869723609,0.7608713372842101
CD14+ Monocytes,TMEM18,0.4968639,,0.6193364565401492,0.7674594585307782
CD14+ Monocytes,NR2C1,0.49642277,,0.61964626575608,0.7674594585307782
CD14+ Monocytes,PRELID2,0.48815462,-1.040349,0.6254972154777576,0.7731547658131604
CD14+ Monocytes,GINM1,0.48793915,,0.625643035561172,0.7731547658131604
